id,name,score,zip_code,city,state
12619,Baskin-Robbins ,4.9,98406,Tacoma,WA
37871,King Tut Restaurant,4.7,76104,Fort Worth,TX
54464,Papa Johns ,4.8,77536,Deer Park,TX
49862,Bad-Ass Breakfast Burritos Austin ,4.7,78757,Austin,TX
12460,L&amp;L Hawaii Barbecue ,4.7,98409,Tacoma,WA
26918,Panera ,4.8,20814,Bethesda,MD
10335,Family Drive-In,4.7,98032,Kent,WA
25812,Chipotle Mexican Grill ,4.6,23832,Chesterfield,VA
57952,Donut King #3,4.7,76179,Fort Worth,TX
31749,Burger King ,4.3,84119,W Valley City,UT
11338,Mas Veggies Vegan Taqueria - Downtown Portland,4.6,97204,Portland,OR
42664,Popeyes ,4.3,77502,Pasadena,TX
49109,Lee's Kitchen ,4.6,78250,San Antonio,TX
42266,Ninfa's Mexican Restaurant,4.4,77017,Houston,TX
20426,Mai Thai ,4.7,22314,Alexandria,VA
24692,Boise Bill's ,4.8,23225,Richmond,VA
51312,Feng Ling Restaurant,4.4,77042,Houston,TX
35134,Burrikos ,4.5,78205,San Antonio,TX
30410,Cafe Zupas ,4.7,84047,Cottonwood Heights,UT
47539,Capriotti's Sandwich Shop ,4.6,75036,Frisco,TX
45863,Sunrise Taquitos,4.9,77388,League City,TX
24151,Sheetz - 7419 Pole Green Rd ,3.5,23116,Mechanicsville,VA
17617,Apps All Around ,4.2,23602,Newport News,VA
58363,Marco’s Pizza ,4.5,78634,Hutto,TX
54365,McDonald's® ,4.4,78597,SOUTH PADRE ISLAND,TX
48392,KFC ,4.6,75024,Plano,TX
30719,MOM's,4.5,84118,Kearns,UT
42794,Starbucks ,4.7,75165,Waxahachie,TX
36747,Montgomery Bakehouse,4.9,77304,Conroe,TX
14526,Everyday Needs by Gopuff,4.8,99217,Spokane,WA
45284,Dairy Queen ,3.9,76063,Mansfield,TX
23273,Moby Dick House of Kabob ,4.7,20147,Ashburn,VA
12963,Urban Sushi Kitchen,4.8,98121,Seattle,WA
17083,Burger King ,4,98926,Ellensburg,WA
42931,Havana Bar &amp; Grill Cuban Cuisine,4.4,76015,Arlington,TX
1111,Taco Bell ,4.3,35068,Fultondale,AL
20308,Grove,4.9,22031,Vienna,VA
19769,Vivi Bubble Tea ,4.8,22044,Falls Church,VA
33512,Landon Winery - Wylie,5,75098,Wylie,TX
15401,The Burger Den ,4.1,98032,Kent,WA
46664,Freddy's Frozen Custard &amp; Steakburgers ,4.3,77354,Magnolia,TX
35701,Jack in the Box  15037 Nacogdoches,4.3,78247,San Antonio,TX
44774,Donuts N Boba,4.8,79924,El Paso,TX
13253,Happy Lemon ,4.8,98121,Seattle,WA
28563,Golden Bowl - Largo Center Dr,4.7,20774,Upper Marlboro,MD
39397,Salata ,4.8,75063,Irving,TX
34810,KUNG FU RICE ,4.2,78207,San Antonio,TX
26678,Tenley Market Liquor,4.9,20016,Washington,DC
28292,7-Eleven ,4.8,22903,Charlottesville,VA
11213,Tokyo-Ya,4.8,97206,Portland,OR
16727,Jack in the Box ,4.5,99037,Spokane Valley,WA
25407,Mun Cheese Pizza Wings &amp; Kabobs,4.1,23803,Petersburg,VA
48964,Buffalo Wild Wings GO ,4.4,78209,San Antonio,TX
13563,Chipotle Mexican Grill ,4.6,98057,Renton,WA
4950,Checkers ,3.9,53216,Milwaukee,WI
35439,Basil Mediterranean Kitchen ,4.7,78230,San Antonio,TX
51181,Alicia's Mexican Grille ,4.6,77077,Houston,TX
49035,Quiznos ,4.4,78229,San Antonio,TX
24226,Chipotle Mexican Grill ,4.2,23220,Richmond,VA
33050,Taco Cabana ,4.6,75094,Murphy,TX
35511,CHARLIE BURGER ,3.9,78207,San Antonio,TX
16349,7-Eleven ,4.6,98037,Lynnwood,WA
58005,Starbucks ,4.8,76104,Fort Worth,TX
33660,Country Burger - Murphy,4.8,75094,Murphy,TX
18222,Yomie's Rice X Yogurt Mochinut,4.8,22003,Mason,VA
20592,Pizza Hut ,4.5,22305,Alexandria,VA
45580,Taco Bell ,4.5,76501,Temple,TX
51567,Creamery Teahouse,4.3,77478,Sugar Land,TX
37415,Slim Chickens ,4.4,75605,Longview,TX
4882,Cracker Barrel Old Country Store ,4.4,53546,Janesville,WI
12501,Southern Kitchen,4.3,98405,Tacoma,WA
27090,Subway ,4.7,20121,Centreville,VA
7487,O'Blarney's Pub,4.6,98516,Olympia,WA
23692,Tropical Smoothie Cafe - Chesapeake Square Blvd,4.4,23321,Chesapeake,VA
62951,Burnt BBQ &amp; Tacos Best Sellers,4.5,75201,Dallas,TX
18310,La Mexicana Taqueria ,4.7,22306,Alexandria,VA
46564,Arby's ,4.5,77070,Houston,TX
25079,Tarrants Cafe,4.5,23220,Richmond,VA
47347,Wu Wei Din Chinese Cuisine Lewisville,4.5,75067,Lewisville,TX
39853,P.F. Chang's ,4.6,78701,Austin,TX
31671,Carl's Jr. ,4.8,84074,Tooele,UT
61902,Whataburger ,4.7,78572,Mission,TX
9250,Red Robin Gourmet Burgers ,4.4,98021,Bothell,WA
31750,Carl's Jr. ,4.5,84115,Salt Lake City,UT
14019,Teriyaki Point,4.6,98270,Marysville,WA
22520,Papa Johns ,4.8,20852,Rockville,MD
43575,Wendy's  ,4.1,77494,Katy,TX
23423,TGI Friday's ,4.3,22401,Fredericksburg,VA
44248,Sonic ,3.8,78225,San Antonio,TX
51082,Hadramout Restaurant,4.3,77063,Houston,TX
44294,It's Just Wings ,3.9,78613,Cedar Park,TX
30817,Aubergine Kitchen ,4.8,84096,Riverton,UT
16217,Fresh Grill,4.6,98226,Bellingham,WA
34175,Trailer Birds Hot Chicken  600 N Central Expy,3.3,75070,McKinney,TX
2079,St. Paul Fish Company ,4.9,53202,Milwaukee,WI
44641,Einstein Bros. Bagels ,4.7,79912,El Paso,TX
19665,Brekkie Bagels,4.9,22031,Fairfax,VA
42303,Pei Wei ,4.7,77598,Webster,TX
48055,5th Street Patio Cafe,4.7,75034,Frisco,TX
35637,Denny's ,4.3,78244,San Antonio,TX
47771,Best Thai Signature ,4.8,75287,Dallas,TX
19129,Mehran Restaurant,4.5,22201,Arlington,VA
52120,Banh Canh Tom Cua,4.6,77072,Houston,TX
59505,MrBeast Burger ,3.6,76011,Arlington,TX
16781,McDonald's® ,4.7,98028,Kenmore,WA
26351,O'Charley's ,4.5,23059,Glen Allen,VA
13152,Buddha Bruddah,4.9,98144,Seattle,WA
13257,Taproot Cafe &amp; Bar,4.9,98118,Seattle,WA
60707,Whataburger ,4.3,78405,Corpus Christi,TX
19175,Yunnan By Potomac Noodle House,4.7,22314,Alexandria,VA
16791,Safeway Express ,5,98516,Lacey,WA
53888,777 Hunan Cuisine,4.2,77365,Porter,TX
8227,Costa's,4.6,98105,Seattle,WA
32794,Denny's ,4.7,00927,San Juan,
14733,7-Eleven ,4.7,98208,Everett,WA
54233,Payless Beer &amp; Wine,4.6,75061,Irving,TX
42206,Golden Corral ,4.6,77034,Houston,TX
49391,McDonald's® ,4.4,78219,San Antonio,TX
59453,Walgreens ,3.5,76111,Fort Worth,TX
25693,Sawasdee Thai Cuisine,4.6,23502,Norfolk,VA
12590,Red Wagon Burgers Tacoma,4.6,98406,Tacoma,WA
8038,Hani Hani Poke Ramen Grill,4.6,98275,Mukilteo,WA
61719,Mason's Chicken &amp; Seafood - Grand Prairie,4.6,75052,Grand Prairie,TX
10073,Outlaw Burger ,4.5,98607,Camas,WA
32337,McDonald's® ,4.3,84096,HERRIMAN,UT
20814,La Madeleine Country French Cafe ,4.8,22041,Bailey's Crossroads,VA
40369,Hat Creek Burger Co. ,4.8,78746,West Lake Hills,TX
27514,Chinese Express石库门,4.5,20879,Gaithersburg,MD
20282,Tick-Tock Tikka House ,4.8,22204,Arlington,VA
37730,Al Dente Italian Trattoria,4.7,76102,Fort Worth,TX
29903,Burger King #6069 ,4.1,84116,Salt Lake City,UT
14876,Liv A Latte,5,98311,Bremerton,WA
3780,Perkins Restaurant &amp; Bakery ,4.7,54302,Green Bay,WI
22551,Pizza Boli's ,4.2,20852,North Bethesda,MD
39817,El Huarache,4.8,78728,Austin,TX
61694,Chipotle Mexican Grill ,4.4,76013,Arlington,TX
14143,Wake Up Call - N. Pines &amp; Trent,3.8,99206,Spokane Valley,WA
19956,Chaia ,5,20001,NW Washington,DC
31696,Arby's ,4.6,84119,West Valley City,UT
12047,Shari's Cafe ,4.5,98662,Vancouver,WA
20127,BeauTea,4.4,20007,Washington,DC
31927,7-Eleven ,4.5,84103,Salt Lake City,UT
34492,Popeyes ,4.4,79415,Lubbock,TX
14574,am/pm ,4.6,98374,Puyallup,WA
52476,Micheaux’s Southern Cuisine,4.7,77459,Missouri City,TX
52434,BunSlut,4.3,77056,Houston,TX
17721,Grill Kabob ,4.9,22150,Springfield,VA
61596,Wendy's  ,4.2,76010,ARLINGTON,TX
9555,Jack in the Box ,4.6,98072,Woodinville,WA
36504,Wings World Cedar Hill,4.4,75104,Cedar Hill,TX
58500,Pink Dot Round Rock ,4.9,78665,Round Rock,TX
53152,DUCK N BAO ,4.8,77007,Houston,TX
7614,Carl's Jr. ,4.7,98903,Yakima,WA
20253,Ben &amp; Jerry's ,4.8,22180,Vienna,VA
10827,Mochinut - Southcenter,4.8,98188,Tukwila,WA
43206,Taco Cabana ,4.1,76010,Arlington,TX
678,IHOP ,4.5,35806,Huntsville,AL
55610,Taza hotdogs,4.8,79938,El Paso,TX
45076,Fuzzy's Taco Shop ,4.6,77706,Beaumont,TX
4195,The Burger Den ,4.6,53226,Wauwatosa,WI
36578,Chicken Express ,4.3,75137,Duncanville,TX
23924,The Boathouse at City Point,3.8,23860,Hopewell,VA
25410,McDonald's® ,4.9,23803,PETERSBURG,VA
50337,Pei Wei ,4.5,75218,Dallas,TX
59455,IHOP ,4.5,76017,Arlington,TX
47355,Ginza Express,4.8,75244,Dallas,TX
57480,Teresita's Kitchen,4.9,78503,McAllen,TX
13994,La Terraza Food Truck Tulalip,4.7,98271,Tulalip Bay,WA
13506,Taqueria Los Potrillos #5,4.4,98056,Renton,WA
53424,House of Pies ,4.4,77380,The Woodlands,TX
44672,Mi Piaci Ristorante Italiano,4.7,79912,El Paso,TX
17030,Carve Casual,4.7,98229,Bellingham,WA
19209,Masala Street Indian Eatery,4.5,20007,Washington,DC
33553,Smiley Cup,4.9,75082,Richardson,TX
53782,Louisiana Fried Chicken - Atascocita Rd ,4.5,77396,Humble,TX
24254,Milano's ,4.5,24073,Christiansburg,VA
24507,Moe's Southwest Grill ,4.8,23233,Glen Allen,VA
27602,Chipotle Mexican Grill ,4.7,20876,Germantown,MD
7612,Cowiche Canyon Kitchen+Icehouse,4.6,98901,Yakima,WA
21245,Your Pie - Hilltop,4.2,23451,Virginia Beach,VA
44247,Chili's ,4.2,78251-3801,San Antonio,TX
60964,IHOP ,4.2,77701,BEAUMONT,TX
42673,KFC ,4.6,77546,Friendswood,TX
50617,Goode Company Seafood - Memorial,4.7,77024,Houston,TX
44765,Vista Market Doniphan,4.4,79922,El Paso,TX
11490,Power Lunch,3.4,97209,Portland,OR
13825,The Ice Cream Shop,4,98338,Graham,WA
19309,Lucky Danger,4.6,22202,Arlington,VA
51628,Doña Leti's Restaurant and Bar,4.6,77053,Houston,TX
25637,Jessy's Taco Bistro,4.6,23517,Norfolk,VA
48700,Firehouse Subs ,4.8,75078,Prosper,TX
49645,Croissant Club ,3.9,78634,Hutto,TX
15342,U:Don ,4.8,98122,Seattle,WA
35253,Bamboo,4.6,78204,San Antonio,TX
2006,Royal Garden + Everest Cafe,4.6,53217,Glendale,WI
51787,Rice To Meet You,4.9,77036,Houston,TX
9481,Blu Sardinia,4.7,98052,Redmond,WA
45367,Ihop - McKinney,4.4,75070,McKinney,TX
37010,Cracker Barrel Old Country Store ,4.2,76087,Weatherford,TX
54674,Oporto Fooding House &amp; Wine,4.8,77019,Houston,TX
15436,Eltana Wood-Fired Bagel Cafe ,4.7,98122,Seattle,WA
31516,Roxberry Juice - ,5,84058,Orem,UT
24329,Arby's ,4.1,24153,Salem,VA
27439,Papa Johns ,4.3,23661,Hampton,VA
55704,Dickey's Barbecue Pit  1513 N Zaragoza Rd,4.5,79936,El Paso,TX
16298,Chipotle Mexican Grill ,4.7,98006,Bellevue,WA
41972,Betty's Bakery and Restaurant,4.9,77502,Pasadena,TX
25290,Outback Steakhouse ,4.4,20176,Leesburg,VA
27746,7-Eleven ,4.7,24502,Lynchburg,VA
35022,Macs &amp; Stacks ,4.2,78256,San Antonio,TX
13660,Applebee's ,4,98408,Tacoma,WA
58166,Gluten Free Italian Kitchen,5,75254,Dallas,TX
23134,Panera ,4.9,20170,Herndon,VA
56735,Buffalo Wild Wings ,4.3,75034,Frisco,TX
54204,Andalous Mediterranean Grill - Irving,4.6,75039,Irving,TX
35445,Taqueria Los Dos Laredos #5,4.5,78203,San Antonio,TX
59380,McDonald's® ,4.8,76118,RICHLAND HILLS,TX
2935,Papa Johns ,4.7,53704,Madison,WI
36785,Taco Cabana ,4.2,77384,The Woodlands,TX
31918,Walgreens ,5,84105,Salt Lake City,UT
39982,Jersey Mike's Subs  10001 Research Blvd.,4.8,78759,Austin,TX
56082,KFC  ,4.2,78232,San Antonio,TX
37505,It's Just Wings ,4.3,75662-6052,Kilgore,TX
11980,Veggie Grill - Downtown,4.9,97204,Portland,OR
20795,McDonald's® ,4.7,20005,Washington,DC
26577,"The Halal Guys -Dupont Circle, DC",4.8,20036,Washington,DC
37473,Whataburger ,4.9,75693,White Oak,TX
35077,Jersey Mike's Subs ,4.9,78209,San Antonio,TX
58739,Pepperoni's - Sienna,4.8,77459,Missouri City,TX
55125,Cicis Pizza ,4.1,77087,Houston,TX
7519,Pho Hoa ,4.7,98516,Lacey,WA
61538,Total Wine &amp; More ,4.9,77007,Houston,TX
58924,Genti's Italian Restaurante,3.6,75065,Hickory Creek,TX
26267,Tropical Smoothie Cafe - CNU Village,4.8,23606,Newport News,VA
32560,Starbucks ,4.9,84025,Farmington,UT
33549,Mango Thai 2 go - ,4.8,75040,Garland,TX
747,Dunkin' ,4.6,35758,Madison,AL
58459,The Rolling Rooster ,4.3,78727,Austin,TX
52094,Flying Idlis,4.4,77063,Houston,TX
61555,"The Halal Guys -Main St., Houston, TX",4.6,77002,Houston,TX
5898,Noodles &amp; Company ,4.8,60031,Gurnee,IL
50240,Outback Steakhouse ,4.6,75150,Mesquite,TX
24218,Papa Johns ,4.1,23111,Mechanicsville,VA
18993,Astro Doughnuts &amp; Fried Chicken ,4.7,20004,Washington,DC
46108,Uncle Julio's ,4.7,77389,Spring,TX
40213,Brisk Thai,4.5,78751,Austin,TX
51662,Snooze AM Eatery ,4.6,77024,Houston,TX
15256,Teriyaki Madness ,4.8,98112,Seattle,WA
381,Flying Biscuit Cafe ,4.8,35243,Birmingham,AL
32674,Arby's ,3.5,84043,Lehi,UT
33979,Williams Fried Chicken - 1570 S 1st St,4.3,75040,Garland,TX
37360,Cotton Patch Cafe ,4.3,75701,Tyler,TX
3453,Papa Johns ,4.2,53140,Kenosha,WI
2294,The Truck Stop,4.5,53202,Milwaukee,WI
24841,Red Lobster ,4.3,23294,Richmond,VA
8835,Matsu Teriyaki,4.9,98072,Woodinville,WA
20362,Beefsteak - George Washington University,4.9,20037,Washington,DC
24516,Wawa 674 ,4.4,23112,Midlothian,VA
18469,Peru's Chicken Restaurant,4.9,22601,Winchester,VA
12839,McDonald's® ,4.4,98513,LACEY,WA
51817,Popeyes ,4.5,77479,Sugar Land,TX
7508,Koibito Sushi &amp; Teriyaki,4.7,98503,Lacey,WA
62383,Black Meg 43,4.3,76541,Killeen,TX
8570,The Rain Cafe,4.9,98133,Seattle,WA
527,Bojangles ,4.4,35216,Hoover,AL
38634,Coppell Deli,4.8,75019,Coppell,TX
43971,Taco Bell ,4.3,76706,Waco,TX
4410,Qdoba Mexican Eats ,4.7,53188,Pewaukee,WI
14811,Dairy Queen Grill &amp; Chill ,4.4,98038,Maple Valley,WA
17169,Starbucks ,4.8,99004,Cheney,WA
974,Another Broken Egg ,4.7,35801,Huntsville,AL
17776,Cinnabon  ,4.4,22150,Springfield,VA
54312,Trailer Birds Hot Chicken  501 N Industrial Blvd Ste 100,3,76021,Bedford,TX
55679,IHOP ,4.5,79936,El Paso,TX
61474,Sonic Drive In,4.2,77493,Katy,TX
46029,Pizza Fino ,4.6,77429,Cypress,TX
47007,Taco Cabana ,4.3,75234,Dallas,TX
10714,Moctezuma's Mexican Restaurant ,4.3,98188,Tukwila,WA
18224,Tan-Cha,4.6,22003,Annandale,VA
20092,NIGHT HAWK PIZZA,4.9,22202,Arlington,VA
53427,Big City Wings - Humble,4.4,77346,Humble,TX
36517,Chubby's ,4.4,75236,Dallas,TX
31860,El Pollo Loco ,4.5,84128,West Valley City,UT
2298,DanDan,4.7,53202,Milwaukee,WI
33770,Burger King ,4.6,75040,Garland,TX
15978,Applebee's ,4.6,98006,Bellevue,WA
24953,Dunkin' ,4.8,24015,Roanoke,VA
61482,Jason's Deli ,4.8,77450,Katy,TX
34606,Twisted Mac ,4.1,78154,Selma,TX
25330,Taco Bell ,4.4,20147,Ashburn,VA
15393,Capitol Cider,4.6,98122,Seattle,WA
52864,Tacos A Go Go Greenway,4.7,77046,Houston,TX
31383,Drip Tacos ,4.3,84003,American Fork,UT
8971,Panda Express ,4.6,98204,Everett,WA
24540,Which Wich ,4.9,23230,Richmond,VA
20617,Boqueria- Dupont,4.8,20036,Washington,DC
42270,Buffalo Wild Wings ,3.7,77505,Pasadena,TX
14382,Black Angus Steakhouse ,4.4,99216,Spokane Valley,WA
42380,Pho Vi-Vi ,4.7,77089,Houston,TX
44209,Starbucks ,4.8,78245,San Antonio,TX
39076,Austin Taco House,4.8,76092,Southlake,TX
25200,Bethesda Bagels ,4.8,20850,Rockville,MD
23209,Mariah Carey's Cookies - Gaithersburg,3.8,20878,Gaithersburg,MD
54603,RA Sushi ),4.5,77002,Houston,TX
18267,Dos Amigos,4.8,22153,Springfield,VA
23623,Salsarita's Fresh Cantina - 10117 SOUTHPOINT PKWY,4.7,22407,Fredericksburg,VA
52131,Chick-fil-A  ,4.7,77081,Houston,TX
57579,Church's Chicken ,4.5,78586,San Benito,TX
43306,Pier 36,4.6,77441,Fulshear,TX
62252,CAVA ,4.7,75028,Dallas,TX
62952,Zatar Lebanese Tapas &amp; Bar,4,75226,Dallas,TX
58481,Malone Specialty Coffee,4.8,78728,Austin,TX
58195,Taqueria Taxco #6 ,4.3,75218,Dallas,TX
61720,Arby's ,4.5,76016,Arlington,TX
44387,Jersey Mike's Subs  11521 FM 620 North,4.8,78726,Austin,TX
29014,Hip Hop Fish &amp; Chicken ,4.4,20002,Washington D.C.,DC
38751,Red Hot &amp; Blue - N. Richland Hills,4.6,76180,North Richland Hills,TX
39979,The Boat ,4.5,78759,Austin,TX
60289,CVS ,4.6,75082,RICHARDSON,TX
59639,La Salsa Verde ,4.8,75220,Dallas,TX
41890,McDonald's ,4.8,78559,La Feria,TX
28127,Zaxby's ,4.7,24060,Blacksburg,VA
45023,Papa Johns ,4.5,77706,BEAUMONT,TX
24240,Himalayan Curry Cafe,4.7,24060,Blacksburg,VA
63242,Sonic ,4.7,77063,Houston,TX
51749,Denny's ,4.5,77479,Sugar Land,TX
10303,Taco Maestro,4.7,98056,Renton,WA
21252,MOD Pizza ,4.6,23454,Virginia Beach,VA
58424,Dunkin ,4.2,78664,Round Rock,TX
24531,Dairy Queen Grill &amp; Chill ,4.5,23113,Midlothian,VA
57528,Subway 26099,3.8,79928,Horizon City,TX
55955,Dunkin' ,4.6,77384,Conroe,TX
25690,Plaza Azteca - VA - Norfolk,4.4,23510,Norfolk,VA
20196,Ragtime ,4.7,22201,Arlington,VA
43957,Old Chicago 85 ,4.4,76711,Waco,TX
2368,Chubby's Cheesesteaks ,3.9,53005,Brookfield,WI
14265,Twigs Bistro &amp; Martini Bar ,4.6,99201,Spokane,WA
45972,Spicy Chen Asian Bistro,4.4,77429,Cypress,TX
9560,Bhojan Xpress,4.4,98004,Bellevue,WA
28003,Papa Johns ,4.8,24540,Danville,VA
13436,Jack in the Box  2840 S 188th St,4.3,98188,Seatac,WA
59285,The French Fry Club ,4.3,76013,Arlington,TX
1719,Marco's Pizza ,4.3,53186,Waukesha,WI
37018,Tropical Smoothie Cafe ,4.8,76086,Weatherford,TX
62933,Jamaica Cabana Restaurant,4.4,75215,Dallas,TX
62030,Whataburger ,4.1,78212,San Antonio,TX
47238,Pho Bistro 2,4.7,75067,Lewisville,TX
51798,Total Wine &amp; More ,5,77479,Sugar Land,TX
21983,Ranch Burger Co. ,4.4,20190,Reston,VA
55349,Pieology ,4.8,79928,Horizon City,TX
12620,7-Eleven ,4.6,98409,Tacoma,WA
19310,Halal Hunan Village,4.7,22041,Falls Church,VA
52395,McDonald's® ,4.4,77469,Richmond,TX
2338,Dairy Queen ,4.6,53211,Milwaukee,WI
40777,Yalla Vegan,4.4,78701,Austin,TX
35530,Taco Cabana ,4.4,78209,San Antonio,TX
26336,KFC ,3.8,23112,Midlothian,VA
41874,KFC ,4.8,78539,Edinburg,TX
23218,Tropical Smoothie Cafe ,4.8,20147,Ashburn,VA
42963,Zero Degrees - North Arlington,4.5,76011,Arlington,TX
14231,Cascadia Public House,4.9,99208,Spokane,WA
30585,Mo' Bettahs ,4.6,84070,Sandy,UT
21790,Tony's NY Pizza ,4.6,22124,Oakton,VA
5931,Moretti's Ristorante &amp; Pizzeria ,4.6,60020,Fox Lake,IL
41973,Little Daddy’s Gumbo Bar League City,4.4,77573,League City,TX
22149,Taste of Korea,4.4,20151,Chantilly,VA
60665,Schlotzsky's ,4.5,78413,Corpus Christi,TX
19312,Flavio Restaurant &amp; Bar,4.8,20007,Washington,DC
20001,Another Wing by DJ Khaled ,3.6,22201,Arlington,VA
23548,CVS ,4.8,22304,ALEXANDRIA,VA
32179,Taco Bell ,4.5,84065,Riverton,UT
5187,Panera ,4.7,54016,Hudson,WI
47602,Godfather’s Pizza ,4.5,75034,Frisco,TX
57011,Hooters ,4.5,76205,Denton,TX
27606,Dairy Queen ,4.8,20874,Germantown,MD
23266,Starbucks ,4.8,20170,Herndon,VA
57529,Carl's Jr. ,4.7,79928,El Paso,TX
31356,Starbucks ,4.5,84003,American Fork,UT
2766,Dairy Queen Grill &amp; Chill ,3.9,53095,West Bend,WI
56281,Panda Express ,4.6,79415,Lubbock,TX
21115,Bangkok Garden,4.6,23456,Virginia Beach,VA
50773,IHOP - Gessner,4.5,77074,Houston,TX
28681,Sunny &amp; Fine's Breakfast Burritos ,4.5,20003,Washington,DC
8827,Molly's Garden ,4.8,98208,Everett,WA
52703,Saltgrass ,4.6,77024,Houston,TX
47506,Green Asian Bistro,4.6,75035,Frisco,TX
22390,Walgreens ,4.7,22031,Fairfax,VA
21377,Remini's,4.6,24018,Cave Spring,VA
28236,The Similans Thai Eatery,4.7,22033,Sully,VA
52910,HS Green,4.8,77056,Houston,TX
35207,Genghis Grill,4.5,78148,Selma,TX
7022,Hardees ,5,25302,Charleston,WV
9579,Hello Poke,4.9,98052,Redmond,WA
28548,Gatsby,4.7,20003,Washington,DC
56035,The Baked Bear San Antonio,4.9,78256,San Antonio,TX
47994,Menchie's Frozen Yogurt ,4.8,75093,Plano,TX
16060,Burger King ,4.6,98366,Port Orchard,WA
1516,Graystone Ale House,4.3,54115,De Pere,WI
29966,Padeli’s Street Greek ,4.9,84111,Salt Lake City,UT
16553,Pita's Taqueria,4.9,98022,Enumclaw,WA
56214,Baskin-Robbins ,4.8,78258,San Antonio,TX
20549,All About Burger ,4.7,22201,Arlington,VA
23417,Krispy Kreme ,4.7,22401,Fredricksburg,VA
7692,Pho Hue,4.4,98087,Lynnwood,WA
46444,Bahama Buck's ,4.5,77388,Spring,TX
4196,KFC ,4.1,53209,Milwaukee,WI
882,IHOP ,4.8,35601,Decatur,AL
9883,Taco Bell ,4.3,99354,Richland,WA
39884,Burro's Breakfast Burritos ,4.4,78753,Austin,TX
9233,Mi Tierra Family Mexican Restaurant,4.6,98272,Monroe,WA
8375,Mount and Bao,4.8,98125,Seattle,WA
16428,Jack in the Box  4717 Evergreen Way,4.7,98203,Everett,WA
26686,Magruder's Discount Liquors ,4.9,20015,Washington,DC
47692,Taco Bueno - 3060 Carrollton #1,4.4,75007,Carrollton,TX
13770,Sonic ,4.4,98370,Poulsbo,WA
39863,The Heel Of The Boot,4.7,78701,Austin,TX
60869,Popeyes ,4.1,77338,Humble,TX
24930,Burger King ,4.5,22801,Harrisonburg,VA
54482,Freebirds World Burrito ,4.6,77007,Houston,TX
14764,Pizza Hut ,4.6,98203,Everett,WA
47565,Jen's Place Bakery &amp; Cafe,4.9,75244,Dallas,TX
26452,Papa Johns ,4.7,20850,ROCKVILLE,MD
7550,7-Eleven ,3.9,98516,Lacey,WA
56410,Jack in the Box  1818 N Foster Rd.,3.9,78244,San Antonio,TX
13420,MOD Pizza ,4.6,98002,Auburn,WA
58035,Steak 'N Shake ,4.8,75087,Rockwall,TX
18727,It's Just Wings ,4.3,24401,Staunton,VA
19479,Plaka Grill ,4.8,22180,Vienna,VA
34158,Nathan's Famous ,3.4,75002,Allen,TX
481,Brixx Wood Fire Pizza ,4.4,35244,Hoover,AL
35344,Cold Stone Creamery ,4.8,78233,Live Oak,TX
46218,Fu Manchung,4.7,77388,Spring,TX
26188,Panera ,4.7,20109,Manassas,VA
14708,Umami,4.8,98201,Everett,WA
61704,Sugar Crush Boba &amp; Ice Cream,4.8,75052,Grand Prairie,TX
41885,7-Eleven ,5,78596,Weslaco,TX
44831,IHOP ,4.7,79835,Canutillo,TX
8510,Purple Café and Wine Bar ,4.7,98072,Woodinville,WA
27270,Hardee's 2161 ,3.7,23860,Hopewell,VA
21224,Chick-fil-A ,4.9,23454,Virginia Beach,VA
56661,Starbucks ,4.6,75068,Little Elm,TX
18737,Dunkin' ,4.7,22801,Harrisonburg,VA
18687,7-Eleven ,4.8,23185,Williamsburg,VA
3869,McDonald's® ,4.6,53715,Madison,WI
59981,Elliott Pizza,4.6,75204,Dallas,TX
49882,Wild Burger ,3.9,77566,Lake Jackson,TX
15969,Chipotle Mexican Grill ,4.5,98052,Redmond,WA
5250,Starbucks ,4.5,53215,Milwaukee,WI
27906,&amp;pizza // Seven Corners,4.7,22044,Mason,VA
36075,Chili's ,4.3,78666,San Marcos,TX
55715,Aloha Snacks and Crepe Factory,4.4,79907,El Paso,TX
31724,Wow Bao ,4.1,84119,West Valley City,UT
28710,Spice Kitchen West African Grill LLC,4.8,20722,Brentwood,MD
11616,KURE Juice Bar ,4.9,97209,Portland,OR
19717,Swahili Village - The Consulate,4.5,20036,Washington,DC
57828,Popeyes ,4.3,76903,San Angelo,TX
38782,BJ's Restaurant &amp; Brewhouse ,4.5,76092,Southlake,TX
14149,The Black Pearl Restaurant and Card Room,4.4,99216,Spokane Valley,WA
50347,7-Eleven ,4.5,75149,Mesquite,TX
47577,Red Lobster ,4.6,75034,Frisco,TX
34907,Kim Wah Chinese BBQ,4.8,78238,San Antonio,TX
47580,Curry District,4.6,75068,Little Elm,TX
45637,KFC ,4.1,76504,Temple,TX
45758,Subway ,4.3,77069,Houston,TX
51392,London Cafe,4.6,77077,Houston,TX
44857,Bahama Buck's ,4.9,79912,El Paso,TX
8447,Pho Ha ,4.7,98133,Shoreline,WA
27510,Rincon Peruano ,4.7,20877,Gaithersburg,MD
54636,KFC  ,4.5,77087,Houston,TX
12007,Nayar Taqueria ,4.7,97206,Portland,OR
22848,Papa Johns ,4.5,23434,Suffolk,VA
61566,Sonic ,4.3,77536,Deer Park,TX
28542,The Pretzel Bakery,5,20003,Washington,DC
46370,Black Rock HTX Easton Commons,4.9,77095-2242,Houston,TX
7702,Mr. Gyros ,4.7,98105,Seattle,WA
